UserId, SessionType, dt in ms, HeadOrigin.x, HeadOrigin.y, HeadOrigin.z, HeadDir.x, HeadDir.y, HeadDir.z, EyeOrigin.x, EyeOrigin.y, EyeOrigin.z, EyeDir.x, EyeDir.y, EyeDir.z, EyeHitPos.x, EyeHitPos.y, EyeHitPos.z
tester, Session00, 2415.7937, 0, 0, 0, 0, 0, 0, 0.03632263, 0.0002106132, 0.09391081, 0.3607347, 0.002091685, 0.9326661, 0.7733889, 0.004484421, 1.999568
tester, Session00, 2432.3074, 0, 0, 0, 0, 0, 0, 0.03637639, 0.0002660805, 0.09389718, 0.3612441, 0.002642373, 0.9324676, 0.7746459, 0.005666261, 1.999568
tester, Session00, 2448.2959, 0, 0, 0, 0, 0, 0, 0.03637639, 0.0002660805, 0.09389718, 0.3612441, 0.002642373, 0.9324676, 0.7746459, 0.005666261, 1.999568
tester, Session00, 2464.9418, 0, 0, 0, 0, 0, 0, 0.03637644, 0.0003215506, 0.09389738, 0.3612433, 0.003193221, 0.9324661, 0.7746453, 0.006847501, 1.999568
tester, Session00, 2482.162, 0, 0, 0, 0, 0, 0, 0.03643026, 0.000432485, 0.09388395, 0.3617513, 0.004294564, 0.9322647, 0.7759023, 0.009211194, 1.999568
tester, Session00, 2499.0289, 0, 0, 0, 0, 0, 0, 0.03648403, 0.0004879522, 0.09387032, 0.36226, 0.004845014, 0.9320644, 0.7771603, 0.01039406, 1.999568
tester, Session00, 2515.6198, 0, 0, 0, 0, 0, 0, 0.03648413, 0.0005988867, 0.09387071, 0.3622575, 0.005946454, 0.9320591, 0.7771593, 0.01275706, 1.999568
tester, Session00, 2531.9597, 0, 0, 0, 0, 0, 0, 0.03648418, 0.0006543539, 0.09387092, 0.362256, 0.006497162, 0.9320561, 0.7771587, 0.01393856, 1.999568
tester, Session00, 2549.048, 0, 0, 0, 0, 0, 0, 0.03648429, 0.0007652884, 0.09387131, 0.3622527, 0.007598554, 0.9320489, 0.7771576, 0.01630153, 1.999568
tester, Session00, 2564.9678, 0, 0, 0, 0, 0, 0, 0.03648449, 0.0009871601, 0.09387211, 0.3622448, 0.009801253, 0.9320315, 0.7771553, 0.02102748, 1.999568
tester, Session00, 2592.2101, 0, 0, 0, 0, 0, 0, 0.03648464, 0.001153562, 0.09387271, 0.3622378, 0.01145314, 0.9320153, 0.7771537, 0.02457184, 1.999568
tester, Session00, 2605.8692, 0, 0, 0, 0, 0, 0, 0.03648474, 0.001264496, 0.09387311, 0.3622326, 0.01255433, 0.9320032, 0.7771525, 0.02693472, 1.999568
tester, Session00, 2614.9932, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2631.1461, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2648.0595, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2664.7982, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2680.9555, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2697.9002, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2714.9009, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2731.485, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2747.9787, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2764.707, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2781.9774, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2798.0583, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2814.6115, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2831.6611, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2848.6011, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2864.8186, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2881.0286, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2897.7853, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2915.0638, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2931.8805, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2948.1516, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2964.6624, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2980.9111, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 2997.296, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3014.543, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3030.6913, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3048.2965, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3064.8344, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3080.7768, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3098.6874, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3114.7296, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3131.4905, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3148.7798, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3164.01, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3181.3482, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3198.1074, 0, 0, 0, 0, 0, 0, 0.0364849, 0.001430898, 0.09387371, 0.3622239, 0.01420602, 0.9319829, 0.7771508, 0.030479, 1.999568
tester, Session00, 3223.6327, 0, 0, 0, 0, 0, 0, 0.03653866, 0.001486365, 0.09386008, 0.3627304, 0.01475559, 0.9317773, 0.7784092, 0.03166509, 1.999568
tester, Session00, 3232.8264, 0, 0, 0, 0, 0, 0, 0.03653866, 0.001486365, 0.09386008, 0.3627304, 0.01475559, 0.9317773, 0.7784092, 0.03166509, 1.999568
tester, Session00, 3248.1301, 0, 0, 0, 0, 0, 0, 0.03653866, 0.001486365, 0.09386008, 0.3627304, 0.01475559, 0.9317773, 0.7784092, 0.03166509, 1.999568
tester, Session00, 3264.6175, 0, 0, 0, 0, 0, 0, 0.03653866, 0.001486365, 0.09386008, 0.3627304, 0.01475559, 0.9317773, 0.7784092, 0.03166509, 1.999568
tester, Session00, 3280.8538, 0, 0, 0, 0, 0, 0, 0.03653866, 0.001486365, 0.09386008, 0.3627304, 0.01475559, 0.9317773, 0.7784092, 0.03166509, 1.999568
tester, Session00, 3297.7014, 0, 0, 0, 0, 0, 0, 0.03653866, 0.001486365, 0.09386008, 0.3627304, 0.01475559, 0.9317773, 0.7784092, 0.03166509, 1.999568
tester, Session00, 3315.7199, 0, 0, 0, 0, 0, 0, 0.03659228, 0.001375431, 0.09384585, 0.3632459, 0.01365369, 0.9315932, 0.7796696, 0.02930622, 1.999568
tester, Session00, 3331.9595, 0, 0, 0, 0, 0, 0, 0.03669966, 0.001319963, 0.09381799, 0.3642671, 0.01310146, 0.9312023, 0.7821895, 0.02813273, 1.999568
tester, Session00, 3347.7403, 0, 0, 0, 0, 0, 0, 0.03669966, 0.001319963, 0.09381799, 0.3642671, 0.01310146, 0.9312023, 0.7821895, 0.02813273, 1.999568
tester, Session00, 3365.7475, 0, 0, 0, 0, 0, 0, 0.03675329, 0.001209026, 0.09380376, 0.3647816, 0.01199976, 0.9310158, 0.7834514, 0.0257722, 1.999568
tester, Session00, 3381.9959, 0, 0, 0, 0, 0, 0, 0.0368605, 0.0009871601, 0.09377529, 0.3658085, 0.00979671, 0.9306386, 0.7859755, 0.02104919, 1.999568
tester, Session00, 3398.8217, 0, 0, 0, 0, 0, 0, 0.03696778, 0.0008207556, 0.09374703, 0.3668313, 0.008144357, 0.9302519, 0.7885006, 0.01750622, 1.999568
tester, Session00, 3413.5328, 0, 0, 0, 0, 0, 0, 0.03696778, 0.0008207556, 0.09374703, 0.3668313, 0.008144357, 0.9302519, 0.7885006, 0.01750622, 1.999568
tester, Session00, 3431.6214, 0, 0, 0, 0, 0, 0, 0.03696778, 0.0008207556, 0.09374703, 0.3668313, 0.008144357, 0.9302519, 0.7885006, 0.01750622, 1.999568
tester, Session00, 3448.9609, 0, 0, 0, 0, 0, 0, 0.03696773, 0.0007652884, 0.09374684, 0.3668331, 0.007594005, 0.9302558, 0.7885011, 0.01632318, 1.999568
tester, Session00, 3464.9501, 0, 0, 0, 0, 0, 0, 0.03696773, 0.0007652884, 0.09374684, 0.3668331, 0.007594005, 0.9302558, 0.7885011, 0.01632318, 1.999568
tester, Session00, 3482.0184, 0, 0, 0, 0, 0, 0, 0.03702139, 0.0007098211, 0.0937328, 0.3673428, 0.007043164, 0.930059, 0.7897639, 0.01514236, 1.999568
tester, Session00, 3497.9851, 0, 0, 0, 0, 0, 0, 0.03702139, 0.0007098211, 0.0937328, 0.3673428, 0.007043164, 0.930059, 0.7897639, 0.01514236, 1.999568
tester, Session00, 3514.9639, 0, 0, 0, 0, 0, 0, 0.03702139, 0.0007098211, 0.0937328, 0.3673428, 0.007043164, 0.930059, 0.7897639, 0.01514236, 1.999568
tester, Session00, 3532.6414, 0, 0, 0, 0, 0, 0, 0.03702139, 0.0007098211, 0.0937328, 0.3673428, 0.007043164, 0.930059, 0.7897639, 0.01514236, 1.999568
tester, Session00, 3547.8578, 0, 0, 0, 0, 0, 0, 0.03702139, 0.0007098211, 0.0937328, 0.3673428, 0.007043164, 0.930059, 0.7897639, 0.01514236, 1.999568
tester, Session00, 3564.869, 0, 0, 0, 0, 0, 0, 0.03702139, 0.0007098211, 0.0937328, 0.3673428, 0.007043164, 0.930059, 0.7897639, 0.01514236, 1.999568
tester, Session00, 3586.2093, 0, 0, 0, 0, 0, 0, 0.03702139, 0.0007098211, 0.0937328, 0.3673428, 0.007043164, 0.930059, 0.7897639, 0.01514236, 1.999568
tester, Session00, 3597.7242, 0, 0, 0, 0, 0, 0, 0.03702139, 0.0007098211, 0.0937328, 0.3673428, 0.007043164, 0.930059, 0.7897639, 0.01514236, 1.999568
tester, Session00, 3614.9596, 0, 0, 0, 0, 0, 0, 0.03712877, 0.0006543539, 0.09370495, 0.36836, 0.006491941, 0.9296606, 0.79229, 0.01396324, 1.999568
tester, Session00, 3631.424, 0, 0, 0, 0, 0, 0, 0.03728976, 0.0004879522, 0.09366286, 0.3698862, 0.004840116, 0.9290645, 0.7960831, 0.01041708, 1.999568
tester, Session00, 3648.2172, 0, 0, 0, 0, 0, 0, 0.03745076, 0.0003215506, 0.09362076, 0.3714098, 0.003188909, 0.9284636, 0.7998797, 0.006867733, 1.999568
tester, Session00, 3664.7948, 0, 0, 0, 0, 0, 0, 0.03777285, 9.967877E-05, 0.09353698, 0.3744484, 0.000988132, 0.9272472, 0.8074815, 0.002130863, 1.999568
tester, Session00, 3681.6612, 0, 0, 0, 0, 0, 0, 0.03804123, -0.0001221931, 0.09346703, 0.3769741, -0.001210887, 0.926223, 0.8138272, -0.002614112, 1.999568
tester, Session00, 3698.0559, 0, 0, 0, 0, 0, 0, 0.03841697, -0.0003995276, 0.09336922, 0.3804998, -0.00395711, 0.9247726, 0.8227267, -0.008556169, 1.999568
tester, Session00, 3714.6787, 0, 0, 0, 0, 0, 0, 0.0388465, -0.0006213995, 0.09325777, 0.3845161, -0.006150828, 0.9230978, 0.8329195, -0.01332361, 1.999568
tester, Session00, 3731.4103, 0, 0, 0, 0, 0, 0, 0.03895383, -0.0007323324, 0.09322972, 0.3855168, -0.00724772, 0.9226724, 0.835472, -0.01570688, 1.999568
tester, Session00, 3747.8745, 0, 0, 0, 0, 0, 0, 0.03895383, -0.0007323324, 0.09322972, 0.3855168, -0.00724772, 0.9226724, 0.835472, -0.01570688, 1.999568
tester, Session00, 3766.0288, 0, 0, 0, 0, 0, 0, 0.03900754, -0.0007323324, 0.09321588, 0.386018, -0.007247149, 0.9224628, 0.8367483, -0.01570921, 1.999568
tester, Session00, 3780.801, 0, 0, 0, 0, 0, 0, 0.03900754, -0.0007323324, 0.09321588, 0.386018, -0.007247149, 0.9224628, 0.8367483, -0.01570921, 1.999568
tester, Session00, 3797.1698, 0, 0, 0, 0, 0, 0, 0.03900754, -0.0007323324, 0.09321588, 0.386018, -0.007247149, 0.9224628, 0.8367483, -0.01570921, 1.999568
tester, Session00, 3814.8051, 0, 0, 0, 0, 0, 0, 0.03900754, -0.0007323324, 0.09321588, 0.386018, -0.007247149, 0.9224628, 0.8367483, -0.01570921, 1.999568
tester, Session00, 3830.6125, 0, 0, 0, 0, 0, 0, 0.03900754, -0.0007323324, 0.09321588, 0.386018, -0.007247149, 0.9224628, 0.8367483, -0.01570921, 1.999568
tester, Session00, 3848.1181, 0, 0, 0, 0, 0, 0, 0.03900754, -0.0007323324, 0.09321588, 0.386018, -0.007247149, 0.9224628, 0.8367483, -0.01570921, 1.999568
tester, Session00, 3865.5933, 0, 0, 0, 0, 0, 0, 0.03916869, -0.0007323324, 0.09317439, 0.3875205, -0.007245424, 0.9218327, 0.8405795, -0.01571621, 1.999568
tester, Session00, 3881.539, 0, 0, 0, 0, 0, 0, 0.03932984, -0.0007323324, 0.0931329, 0.3890211, -0.007243679, 0.9212004, 0.8444136, -0.01572321, 1.999568
tester, Session00, 3898.7483, 0, 0, 0, 0, 0, 0, 0.03954471, -0.0007323325, 0.09307758, 0.3910193, -0.007241326, 0.920354, 0.8495314, -0.01573256, 1.999568
tester, Session00, 3915.0028, 0, 0, 0, 0, 0, 0, 0.03970585, -0.0007323324, 0.09303609, 0.3925158, -0.007239539, 0.9197167, 0.8533737, -0.01573958, 1.999568
tester, Session00, 3932.4628, 0, 0, 0, 0, 0, 0, 0.03986705, -0.0006768682, 0.09299479, 0.3940119, -0.006689587, 0.919081, 0.8572188, -0.01455398, 1.999568
tester, Session00, 3949.1731, 0, 0, 0, 0, 0, 0, 0.03992076, -0.0006768682, 0.09298096, 0.3945097, -0.006689028, 0.9188675, 0.8585013, -0.01455614, 1.999568
tester, Session00, 3964.742, 0, 0, 0, 0, 0, 0, 0.03992076, -0.0006768682, 0.09298096, 0.3945097, -0.006689028, 0.9188675, 0.8585013, -0.01455614, 1.999568
tester, Session00, 3981.5595, 0, 0, 0, 0, 0, 0, 0.03992076, -0.0006768682, 0.09298096, 0.3945097, -0.006689028, 0.9188675, 0.8585013, -0.01455614, 1.999568
tester, Session00, 3997.9872, 0, 0, 0, 0, 0, 0, 0.03997448, -0.0006768682, 0.09296713, 0.3950074, -0.006688465, 0.9186536, 0.8597844, -0.01455831, 1.999568
tester, Session00, 4014.9187, 0, 0, 0, 0, 0, 0, 0.0400282, -0.0006768682, 0.0929533, 0.3955048, -0.006687902, 0.9184396, 0.8610678, -0.01456047, 1.999568
tester, Session00, 4031.4642, 0, 0, 0, 0, 0, 0, 0.04024311, -0.0006213995, 0.09289818, 0.3974937, -0.006137758, 0.9175843, 0.8662046, -0.01337519, 1.999568
tester, Session00, 4048.9304, 0, 0, 0, 0, 0, 0, 0.04029688, -0.0005659308, 0.09288455, 0.3979913, -0.005589403, 0.9173722, 0.8674893, -0.01218305, 1.999568
tester, Session00, 4065.667, 0, 0, 0, 0, 0, 0, 0.04051179, -0.0005104651, 0.09282941, 0.399976, -0.00503986, 0.9165117, 0.8726338, -0.01099554, 1.999568
tester, Session00, 4082.0717, 0, 0, 0, 0, 0, 0, 0.04061923, -0.0005104651, 0.09280176, 0.4009666, -0.00503898, 0.9160787, 0.8752087, -0.01099882, 1.999568
tester, Session00, 4098.6185, 0, 0, 0, 0, 0, 0, 0.04078042, -0.0004549964, 0.09276047, 0.4024519, -0.004490247, 0.9154301, 0.879073, -0.009808016, 1.999568
tester, Session00, 4114.7634, 0, 0, 0, 0, 0, 0, 0.04083424, -0.0003440619, 0.09274703, 0.4029475, -0.003395162, 0.9152168, 0.8803607, -0.007417758, 1.999568
tester, Session00, 4131.9136, 0, 0, 0, 0, 0, 0, 0.04094167, -0.0003440619, 0.09271938, 0.4039357, -0.003394558, 0.9147811, 0.8829401, -0.007419972, 1.999568
tester, Session00, 4148.1549, 0, 0, 0, 0, 0, 0, 0.04121025, -0.0003440619, 0.09265022, 0.4064027, -0.003393032, 0.9136878, 0.8893957, -0.00742551, 1.999568
tester, Session00, 4164.77, 0, 0, 0, 0, 0, 0, 0.04147888, -0.0002885947, 0.09258126, 0.4088649, -0.002844731, 0.9125905, 0.8958598, -0.006233061, 1.999568
tester, Session00, 4182.1214, 0, 0, 0, 0, 0, 0, 0.04164003, -0.0002885947, 0.09253978, 0.4103395, -0.002843941, 0.9119284, 0.8997437, -0.006235855, 1.999568
tester, Session00, 4198.9369, 0, 0, 0, 0, 0, 0, 0.04180118, -0.0002885947, 0.09249829, 0.4118122, -0.002843145, 0.9112643, 0.9036308, -0.006238653, 1.999568
tester, Session00, 4215.7585, 0, 0, 0, 0, 0, 0, 0.04196243, -0.0001776603, 0.0924572, 0.4132833, -0.001749756, 0.9106008, 0.9075197, -0.003842251, 1.999568
tester, Session00, 4231.9219, 0, 0, 0, 0, 0, 0, 0.04201625, -6.672284E-05, 0.09244376, 0.4137731, -0.000657082, 0.9103798, 0.9088158, -0.001443222, 1.999568
tester, Session00, 4248.2878, 0, 0, 0, 0, 0, 0, 0.04201625, -6.672284E-05, 0.09244376, 0.4137731, -0.000657082, 0.9103798, 0.9088158, -0.001443222, 1.999568
tester, Session00, 4264.748, 0, 0, 0, 0, 0, 0, 0.04201625, -6.672284E-05, 0.09244376, 0.4137731, -0.000657082, 0.9103798, 0.9088158, -0.001443222, 1.999568
tester, Session00, 4280.9826, 0, 0, 0, 0, 0, 0, 0.04201625, -6.672284E-05, 0.09244376, 0.4137731, -0.000657082, 0.9103798, 0.9088158, -0.001443222, 1.999568
tester, Session00, 4297.1282, 0, 0, 0, 0, 0, 0, 0.04201625, -6.672284E-05, 0.09244376, 0.4137731, -0.000657082, 0.9103798, 0.9088158, -0.001443222, 1.999568
tester, Session00, 4314.9132, 0, 0, 0, 0, 0, 0, 0.04201625, -6.672284E-05, 0.09244376, 0.4137731, -0.000657082, 0.9103798, 0.9088158, -0.001443222, 1.999568
tester, Session00, 4331.9925, 0, 0, 0, 0, 0, 0, 0.04206996, -6.672284E-05, 0.09242994, 0.4142627, -0.0006570195, 0.9101571, 0.9101138, -0.001443438, 1.999568
tester, Session00, 4347.6725, 0, 0, 0, 0, 0, 0, 0.04206996, -6.672284E-05, 0.09242994, 0.4142627, -0.0006570195, 0.9101571, 0.9101138, -0.001443438, 1.999568
tester, Session00, 4365.088, 0, 0, 0, 0, 0, 0, 0.04212373, -1.12586E-05, 0.0924163, 0.4147519, -0.0001108526, 0.9099345, 0.9114114, -0.0002435969, 1.999568
tester, Session00, 4382.4212, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4397.7023, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4414.9311, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4431.2387, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4448.3298, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4464.9749, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4481.1584, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4497.9251, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4514.6424, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4530.8311, 0, 0, 0, 0, 0, 0, 0.04217749, 4.421159E-05, 0.09240267, 0.4152407, 0.0004352665, 0.9097115, 0.9127092, 0.0009567263, 1.999568
tester, Session00, 4547.9511, 0, 0, 0, 0, 0, 0, 0.04217739, -6.672284E-05, 0.09240227, 0.4152413, -0.0006568941, 0.9097111, 0.912711, -0.00144387, 1.999568
tester, Session00, 4565.6086, 0, 0, 0, 0, 0, 0, 0.04201619, -0.000122193, 0.09244356, 0.4137731, -0.00120335, 0.9103792, 0.9088164, -0.002643053, 1.999568
tester, Session00, 4581.6258, 0, 0, 0, 0, 0, 0, 0.04201619, -0.000122193, 0.09244356, 0.4137731, -0.00120335, 0.9103792, 0.9088164, -0.002643053, 1.999568
tester, Session00, 4598.9723, 0, 0, 0, 0, 0, 0, 0.04190867, -0.0002331245, 0.09247082, 0.4127932, -0.002296236, 0.9108219, 0.9062235, -0.00504103, 1.999568
tester, Session00, 4615.6711, 0, 0, 0, 0, 0, 0, 0.04163993, -0.0003995276, 0.09253938, 0.4103387, -0.003937125, 0.9119247, 0.8997455, -0.008632895, 1.999568
tester, Session00, 4631.7456, 0, 0, 0, 0, 0, 0, 0.04158612, -0.0005104651, 0.09255281, 0.4098459, -0.005030815, 0.9121408, 0.898452, -0.0110284, 1.999568
tester, Session00, 4648.9925, 0, 0, 0, 0, 0, 0, 0.0414246, -0.0008987355, 0.09259291, 0.408362, -0.008859698, 0.9127771, 0.894575, -0.01940843, 1.999568
tester, Session00, 4666.0573, 0, 0, 0, 0, 0, 0, 0.04137079, -0.001009673, 0.09260634, 0.4078663, -0.009954165, 0.9129874, 0.8932833, -0.02180099, 1.999568
tester, Session00, 4682.1521, 0, 0, 0, 0, 0, 0, 0.04131681, -0.001287009, 0.09261917, 0.4073629, -0.01268926, 0.9131783, 0.8919942, -0.02778542, 1.999568
tester, Session00, 4698.9894, 0, 0, 0, 0, 0, 0, 0.04126305, -0.001342478, 0.0926328, 0.4068677, -0.01323729, 0.9133911, 0.8907024, -0.02897867, 1.999568
tester, Session00, 4718.7677, 0, 0, 0, 0, 0, 0, 0.04115546, -0.001508879, 0.09265986, 0.4058736, -0.01488051, 0.913808, 0.8881207, -0.0325611, 1.999568
tester, Session00, 4730.9294, 0, 0, 0, 0, 0, 0, 0.04115546, -0.001508879, 0.09265986, 0.4058736, -0.01488051, 0.913808, 0.8881207, -0.0325611, 1.999568
tester, Session00, 4748.141, 0, 0, 0, 0, 0, 0, 0.04115546, -0.001508879, 0.09265986, 0.4058736, -0.01488051, 0.913808, 0.8881207, -0.0325611, 1.999568
tester, Session00, 4764.6879, 0, 0, 0, 0, 0, 0, 0.04110169, -0.001564345, 0.09267349, 0.4053773, -0.01542881, 0.9140192, 0.8868299, -0.03375307, 1.999568
tester, Session00, 4780.9029, 0, 0, 0, 0, 0, 0, 0.04110169, -0.001564345, 0.09267349, 0.4053773, -0.01542881, 0.9140192, 0.8868299, -0.03375307, 1.999568
tester, Session00, 4799.596, 0, 0, 0, 0, 0, 0, 0.04104787, -0.001675281, 0.09268692, 0.4048775, -0.01652421, 0.9142216, 0.8855403, -0.03614144, 1.999568
tester, Session00, 4814.7412, 0, 0, 0, 0, 0, 0, 0.04099411, -0.001730748, 0.09270056, 0.4043805, -0.01707272, 0.9144315, 0.8842503, -0.03733256, 1.999568
tester, Session00, 4830.9846, 0, 0, 0, 0, 0, 0, 0.04099411, -0.001730748, 0.09270056, 0.4043805, -0.01707272, 0.9144315, 0.8842503, -0.03733256, 1.999568
